d;DolarOficial;DolarBlue
2017-01-24;15.96;16.87
2017-01-25;15.93;16.85
2017-01-26;15.94;16.8
2017-01-27;15.89;16.8
2017-01-30;15.94;16.7
2017-01-31;15.91;16.64
2017-02-01;15.84;16.61
2017-02-02;15.72;16.51
2017-02-03;15.65;16.48
2017-02-06;15.62;16.48
2017-02-07;15.72;16.49
2017-02-08;15.69;16.48
2017-02-09;15.63;16.43
2017-02-10;15.55;16.43
2017-02-13;15.53;16.45
2017-02-14;15.48;16.41
2017-02-15;15.46;16.32
2017-02-16;15.37;16.28
2017-02-17;15.58;16.48
2017-02-20;15.72;16.49
2017-02-21;15.66;16.42
2017-02-22;15.54;16.35
2017-02-23;15.57;16.26
2017-02-24;15.46;16.28
2017-03-01;15.48;16.24
2017-03-02;15.39;16.02
2017-03-03;15.45;16.07
2017-03-06;15.44;16.1
2017-03-07;15.5;16.09
2017-03-08;15.59;16.02
2017-03-09;15.63;16.02
2017-03-10;15.48;16.04
2017-03-13;15.52;16.08
2017-03-14;15.54;16.07
2017-03-15;15.55;16.06
2017-03-16;15.53;16.04
2017-03-17;15.53;16.07
2017-03-20;15.67;16.2
2017-03-21;15.64;16.13
2017-03-22;15.58;16.08
2017-03-23;15.63;16.09
2017-03-27;15.61;16.11
2017-03-28;15.54;16.07
2017-03-29;15.47;15.9
2017-03-30;15.4;15.89
2017-03-31;15.38;15.98
2017-04-03;15.42;15.99
2017-04-04;15.38;15.88
2017-04-05;15.35;15.87
2017-04-06;15.41;15.87
2017-04-07;15.37;15.69
2017-04-10;15.33;15.63
2017-04-11;15.24;15.69
2017-04-12;15.17;15.69
2017-04-17;15.21;15.91
2017-04-18;15.23;15.87
2017-04-19;15.42;16.1
2017-04-20;15.4;16.09
2017-04-21;15.39;16.09
2017-04-24;15.42;16.12
2017-04-25;15.41;16.1
2017-04-26;15.44;16.06
2017-04-27;15.45;15.95
2017-04-28;15.43;15.99
2017-05-02;15.33;15.97
2017-05-03;15.27;15.89
2017-05-04;15.37;15.91
2017-05-05;15.34;15.91
2017-05-08;15.39;16.01
2017-05-09;15.55;15.95
2017-05-10;15.53;15.94
2017-05-11;15.46;15.92
2017-05-12;15.41;15.93
2017-05-15;15.48;15.97
2017-05-16;15.59;16.05
2017-05-17;15.62;16.06
2017-05-18;15.91;16.2
2017-05-19;15.89;16.11
2017-05-22;16.07;16.22
2017-05-23;16.1;16.28
2017-05-24;16.1;16.29
2017-05-26;16.04;16.34
2017-05-29;16.01;16.41
2017-05-30;16.07;16.45
2017-05-31;16.14;16.39
2017-06-01;16.06;16.3
2017-06-02;16.03;16.32
2017-06-05;16.03;16.34
2017-06-06;16.01;16.38
2017-06-07;16.01;16.36
2017-06-08;15.99;16.34
2017-06-09;15.9;16.35
2017-06-12;15.93;16.41
2017-06-13;15.89;16.48
2017-06-14;15.85;16.51
2017-06-15;15.92;16.49
2017-06-16;16.01;16.53
2017-06-19;16.07;16.64
2017-06-21;16.36;16.7
2017-06-22;16.19;16.53
2017-06-23;16.13;16.56
2017-06-26;16.24;16.67
2017-06-27;16.39;16.72
2017-06-28;16.37;16.67
2017-06-29;16.48;16.71
2017-06-30;16.6;16.84
2017-07-03;16.68;16.84
2017-07-04;16.87;16.96
2017-07-05;17.0;17.21
2017-07-06;17.15;17.25
2017-07-07;16.97;17.2
2017-07-10;16.99;17.3
2017-07-11;16.99;17.42
2017-07-12;16.97;17.5
2017-07-13;16.95;17.6
2017-07-14;16.87;17.57
2017-07-17;16.88;17.72
2017-07-18;17.03;17.84
2017-07-19;17.31;17.82
2017-07-20;17.13;17.84
2017-07-21;17.34;17.96
2017-07-24;17.54;18.05
2017-07-25;17.41;18.14
2017-07-26;17.47;18.27
2017-07-27;17.56;18.42
2017-07-28;17.76;18.43
2017-07-31;17.67;18.09
2017-08-01;17.61;18.09
2017-08-02;17.56;18.26
2017-08-03;17.64;18.18
2017-08-04;17.65;18.15
2017-08-07;17.7;18.19
2017-08-08;17.71;18.4
2017-08-09;17.78;18.41
2017-08-10;17.73;18.48
2017-08-11;17.71;18.48
2017-08-14;17.15;18.1
2017-08-15;17.06;18.15
2017-08-16;17.11;18.3
2017-08-17;17.27;18.35
2017-08-18;17.28;18.3
2017-08-22;17.23;18.32
2017-08-23;17.22;18.3
2017-08-24;17.18;18.26
2017-08-25;17.22;18.28
2017-08-28;17.22;18.31
2017-08-29;17.31;18.29
2017-08-30;17.44;18.26
2017-08-31;17.37;18.26
2017-09-01;17.24;18.15
2017-09-04;17.24;18.1
2017-09-05;17.26;17.99
2017-09-06;17.22;17.95
2017-09-07;17.22;17.83
2017-09-08;17.21;17.88
2017-09-11;17.2;17.94
2017-09-12;17.11;17.88
2017-09-13;17.06;17.85
2017-09-14;17.01;17.86
2017-09-15;16.97;17.84
2017-09-18;17.06;17.92
2017-09-19;17.2;17.95
2017-09-20;17.15;17.97
2017-09-21;17.28;17.95
2017-09-22;17.3;17.95
2017-09-25;17.41;17.97
2017-09-26;17.61;18.05
2017-09-27;17.57;17.99
2017-09-28;17.56;17.97
2017-09-29;17.32;17.91
2017-10-02;17.35;17.96
2017-10-03;17.43;17.9
2017-10-04;17.36;17.82
2017-10-05;17.34;17.8
2017-10-06;17.51;17.78
2017-10-09;17.47;17.87
2017-10-10;17.44;17.86
2017-10-11;17.43;17.85
2017-10-12;17.43;17.89
2017-10-13;17.36;17.9
2017-10-17;17.38;18.02
2017-10-18;17.33;18.05
2017-10-19;17.4;17.98
2017-10-20;17.47;18.01
2017-10-23;17.32;18.07
2017-10-24;17.5;18.14
2017-10-25;17.45;18.1
2017-10-26;17.53;18.08
2017-10-27;17.68;18.12
2017-10-30;17.66;18.15
2017-10-31;17.67;18.1
2017-11-01;17.65;18.03
2017-11-02;17.57;18.03
2017-11-03;17.56;18.01
2017-11-07;17.67;18.0
2017-11-08;17.56;17.9
2017-11-09;17.54;17.95
2017-11-10;17.52;17.98
2017-11-13;17.54;18.08
2017-11-14;17.49;18.07
2017-11-15;17.53;18.06
2017-11-16;17.49;18.06
2017-11-17;17.49;18.09
2017-11-21;17.51;18.12
2017-11-22;17.47;18.14
2017-11-23;17.42;18.1
2017-11-24;17.37;18.07
2017-11-27;17.33;18.11
2017-11-28;17.33;18.14
2017-11-29;17.42;18.12
2017-11-30;17.38;17.96
2017-12-01;17.26;18.01
2017-12-04;17.26;18.07
2017-12-05;17.35;17.96
2017-12-06;17.29;17.95
2017-12-07;17.31;17.88
2017-12-11;17.27;17.93
2017-12-12;17.26;17.95
2017-12-13;17.32;17.93
2017-12-14;17.36;17.96
2017-12-15;17.55;18.09
2017-12-18;17.56;18.25
2017-12-19;17.57;18.16
2017-12-20;17.78;18.06
2017-12-21;17.87;18.09
2017-12-22;18.01;18.3
2017-12-26;18.25;18.9
2017-12-27;18.44;19.05
2017-12-28;18.83;19.27
2017-12-29;18.77;19.28
2018-01-02;18.55;19.25
2018-01-03;18.42;19.29
2018-01-04;18.61;19.41
2018-01-05;18.86;19.45
2018-01-08;19.07;19.58
2018-01-09;19.05;19.54
2018-01-10;18.72;19.32
2018-01-11;18.65;19.41
2018-01-12;18.72;19.54
2018-01-15;18.72;19.61
2018-01-16;18.83;19.6
2018-01-17;18.89;19.62
2018-01-18;18.85;19.64
2018-01-19;18.96;19.69
2018-01-22;19.07;19.8
2018-01-23;19.32;19.88
2018-01-24;19.53;20.03
2018-01-25;19.49;19.96
2018-01-26;19.52;19.98
2018-01-29;19.57;20.03
2018-01-30;19.6;20.04
2018-01-31;19.65;19.95
2018-02-01;19.47;19.93
2018-02-02;19.5;19.92
2018-02-05;19.53;19.92
2018-02-06;19.69;19.89
2018-02-07;19.62;19.85
2018-02-08;19.84;19.93
2018-02-09;20.13;20.23
2018-02-14;20.03;19.96
2018-02-15;19.74;19.86
2018-02-16;19.67;19.91
2018-02-19;19.84;20.23
2018-02-20;19.94;20.16
2018-02-21;19.92;20.11
2018-02-22;19.94;20.07
2018-02-23;19.97;20.1
2018-02-26;20.04;20.37
2018-02-27;20.16;20.28
2018-02-28;20.12;20.27
2018-03-01;20.16;20.28
2018-03-02;20.23;20.4
2018-03-05;20.29;20.28
2018-03-06;20.2;20.43
2018-03-07;20.35;20.5
2018-03-08;20.39;20.51
2018-03-09;20.27;20.61
2018-03-12;20.22;20.69
2018-03-13;20.19;20.67
2018-03-14;20.19;20.77
2018-03-15;20.27;20.82
2018-03-16;20.29;20.89
2018-03-19;20.25;20.92
2018-03-20;20.24;20.97
2018-03-21;20.28;20.98
2018-03-22;20.25;20.9
2018-03-23;20.21;20.94
2018-03-26;20.16;20.88
2018-03-27;20.16;20.76
2018-03-28;20.14;20.76
2018-04-03;20.16;20.82
2018-04-04;20.2;20.6
2018-04-05;20.18;20.38
2018-04-06;20.21;20.64
2018-04-09;20.19;20.51
2018-04-10;20.19;20.4
2018-04-11;20.16;20.44
2018-04-12;20.17;20.48
2018-04-13;20.21;20.47
2018-04-16;20.22;20.48
2018-04-17;20.18;20.61
2018-04-18;20.15;20.63
2018-04-19;20.16;20.55
2018-04-20;20.19;20.58
2018-04-23;20.25;20.57
2018-04-24;20.25;20.59
2018-04-25;20.26;20.56
2018-04-26;20.45;20.68
2018-04-27;20.69;20.88
2018-05-02;20.97;21.1
2018-05-03;21.75;21.55
2018-05-04;21.7;21.7
2018-05-07;21.83;22.0
2018-05-08;22.76;22.7
2018-05-09;22.57;23.15
